date	time	sl
20160212	13:00	-0.281
20160212	14:00	-0.05
20160212	15:00	0.152
20160212	16:00	0.279
20160212	17:00	0.302
20160212	18:00	0.237
20160212	19:00	0.094
20160212	20:00	-0.149
20160212	21:00	-0.387
20160212	22:00	-0.559
20160212	23:00	-0.622
20160213	0:00	-0.554
20160213	1:00	-0.378
20160213	2:00	-0.157
20160213	3:00	0.042
20160213	4:00	0.244
20160213	5:00	0.317
20160213	6:00	0.321
20160213	7:00	0.202
20160213	8:00	0.023
20160213	9:00	-0.171
20160213	10:00	-0.319
20160213	11:00	-0.407
20160213	12:00	-0.391
20160213	13:00	-0.27
20160213	14:00	-0.12
20160213	15:00	0.016
20160213	16:00	0.182
20160213	17:00	0.302
20160213	18:00	0.341
20160213	19:00	0.311
20160213	20:00	0.174
20160213	21:00	-0.034
20160213	22:00	-0.237
20160213	23:00	-0.397
20160214	0:00	-0.42
20160214	1:00	-0.374
20160214	2:00	-0.259
20160214	3:00	-0.096
20160214	4:00	0.13
20160214	5:00	0.304
20160214	6:00	0.385
20160214	7:00	0.345
20160214	8:00	0.228
20160214	9:00	0.067
20160214	10:00	-0.149
20160214	11:00	-0.335
20160214	12:00	-0.444
20160214	13:00	-0.478
20160214	14:00	-0.43
20160214	15:00	-0.298
20160214	16:00	-0.129
20160214	17:00	0.015
20160214	18:00	0.125
20160214	19:00	0.137
20160214	20:00	0.075
20160214	21:00	-0.081
20160214	22:00	-0.279
20160214	23:00	-0.468
20160215	0:00	-0.593
20160215	1:00	-0.645
20160215	2:00	-0.585
20160215	3:00	-0.445
20160215	4:00	-0.253
20160215	5:00	-0.055
20160215	6:00	0.137
20160215	7:00	0.229
20160215	8:00	0.218
20160215	9:00	0.146
20160215	10:00	0.004
20160215	11:00	-0.183
20160215	12:00	-0.355
20160215	13:00	-0.431
20160215	14:00	-0.404
20160215	15:00	-0.287
20160215	16:00	-0.148
20160215	17:00	0.035
20160215	18:00	0.188
20160215	19:00	0.286
20160215	20:00	0.273
20160215	21:00	0.211
20160215	22:00	0.082
20160215	23:00	-0.084
20160216	0:00	-0.224
20160216	1:00	-0.325
20160216	2:00	-0.353
20160216	3:00	-0.322
20160216	4:00	-0.174
20160216	5:00	-0.001
20160216	6:00	0.181
20160216	7:00	0.317
20160216	8:00	0.388
20160216	9:00	0.38
20160216	10:00	0.311
20160216	11:00	0.155
20160216	12:00	-0.007
20160216	13:00	-0.189
20160216	14:00	-0.262
20160216	15:00	-0.325
20160216	16:00	-0.245
20160216	17:00	-0.164
20160216	18:00	0.054
20160216	19:00	0.136
20160216	20:00	0.178
20160216	21:00	0.245
