date	time	sl
19290101	0:00	-0.529
19290101	1:00	-0.499
19290101	2:00	-0.468
19290101	3:00	-0.468
19290101	4:00	-0.499
19290101	5:00	-0.529
19290101	6:00	-0.59
19290101	7:00	-0.651
19290101	8:00	-0.682
19290101	9:00	-0.712
19290101	10:00	-0.682
19290101	11:00	-0.651
19290101	12:00	-0.59
19290101	13:00	-0.529
19290101	14:00	-0.499
19290101	15:00	-0.468
19290101	16:00	-0.468
19290101	17:00	-0.499
19290101	18:00	-0.529
19290101	19:00	-0.56
19290101	20:00	-0.59
19290101	21:00	-0.56
19290101	22:00	-0.529
19290101	23:00	-0.468
19290102	0:00	-0.377
19290102	1:00	-0.346
19290102	2:00	-0.285
19290102	3:00	-0.255
19290102	4:00	-0.285
19290102	5:00	-0.316
19290102	6:00	-0.377
19290102	7:00	-0.438
19290102	8:00	-0.499
19290102	9:00	-0.529
19290102	10:00	-0.56
19290102	11:00	-0.529
19290102	12:00	-0.499
19290102	13:00	-0.468
19290102	14:00	-0.438
19290102	15:00	-0.407
19290102	16:00	-0.438
19290102	17:00	-0.499
19290102	18:00	-0.59
19290102	19:00	-0.651
19290102	20:00	-0.682
19290102	21:00	-0.682
19290102	22:00	-0.682
19290102	23:00	-0.682
19290103	0:00	-0.621
19290103	1:00	-0.59
19290103	2:00	-0.56
19290103	3:00	-0.529
19290103	4:00	-0.529
19290103	5:00	-0.56
19290103	6:00	-0.59
19290103	7:00	-0.621
19290103	8:00	-0.682
19290103	9:00	-0.712
19290103	10:00	-0.743
19290103	11:00	-0.743
19290103	12:00	-0.712
19290103	13:00	-0.651
19290103	14:00	-0.621
19290103	15:00	-0.56
19290103	16:00	-0.499
19290103	17:00	-0.468
19290103	18:00	-0.468
19290103	19:00	-0.499
19290103	20:00	-0.499
19290103	21:00	-0.529
19290103	22:00	-0.529
19290103	23:00	-0.56
19290104	0:00	-0.529
19290104	1:00	-0.499
19290104	2:00	-0.438
19290104	3:00	-0.407
19290104	4:00	-0.377
19290104	5:00	-0.377
19290104	6:00	-0.377
19290104	7:00	-0.407
19290104	8:00	-0.499
19290104	9:00	-0.56
19290104	10:00	-0.621
19290104	11:00	-0.651
19290104	12:00	-0.651
19290104	13:00	-0.621
19290104	14:00	-0.59
19290104	15:00	-0.56
19290104	16:00	-0.529
19290104	17:00	-0.499
19290104	18:00	-0.529
19290104	19:00	-0.56
19290104	20:00	-0.59
19290104	21:00	-0.651
19290104	22:00	-0.682
19290104	23:00	-0.743
19290105	0:00	-0.773
19290105	1:00	-0.773
19290105	2:00	-0.743
19290105	3:00	-0.712
19290105	4:00	-0.651
19290105	5:00	-0.621
19290105	6:00	-0.621
19290105	7:00	-0.621
19290105	8:00	-0.651
19290105	9:00	-0.682
